trans_time,amt,lat,long,city_pop,merch_lat,merch_long,is_fraud
3,55.06,41.4972,-98.7858,509,41.775972,-99.373018,0
3,7.58,40.4542,-98.6538,331,40.060782,-98.88263,0
3,74.8,43.0048,-108.8964,1645,43.932007,-108.96667,0
3,248.41,38.4549,-122.2564,94014,37.655801,-122.867192,0
3,54.75,40.4931,-91.8912,519,39.564785,-91.014587,0
3,132.09,45.8289,-118.4971,1302,46.032686,-119.169538,0
3,63.37,39.6171,-102.4776,207,40.500091,-101.54874,0
4,8.29,39.6662,-104.835,389246,39.097913,-105.696361,0
4,9.13,40.7692,-103.0968,648,41.353753,-102.640823,0
4,3.81,47.4852,-120.4158,584,47.142339,-121.187771,0
4,7.52,43.7857,-124.1437,260,44.259588,-123.58316,0
4,99.48,44.6873,-104.4414,110,44.608675,-103.789965,0
4,45.8,33.9056,-118.0818,105549,33.532513,-117.408724,0
4,109.02,38.2427,-122.9145,337,37.980666,-123.273851,0
4,9.16,65.6899,-156.292,277,66.645176,-156.364832,0
4,33.54,40.1362,-95.2138,1631,40.387881,-94.908391,0
5,167.57,41.5403,-122.9366,308,42.407259,-122.510268,0
5,146.59,46.5901,-117.1692,761,46.298689,-118.031402,0
5,54.86,40.029,-93.1607,602,39.123169,-92.930046,0
5,190.14,34.1248,-117.9031,59705,34.722612,-118.184555,0
5,52.66,34.1556,-118.2322,172817,33.82823,-118.280962,0
5,64.26,42.1808,-112.262,4154,41.785311,-113.050652,0
5,238.71,41.606,-109.23,27971,42.515182,-109.332583,0
5,7.61,33.2887,-111.0985,2872,34.219225,-110.936329,0
5,76.44,41.9404,-124.1587,1930,41.276914,-123.721724,0
5,383.54,65.6899,-156.292,277,65.919849,-157.077677,0
6,92.81,38.5234,-120.6763,832,39.122207,-121.039054,0
6,53.26,46.1966,-118.9017,3684,45.97416,-118.460038,0
6,110.93,39.8854,-105.1139,92337,40.239533,-104.870455,0
6,193.11,33.7467,-117.1721,54287,33.143145,-116.701069,0
6,45.84,33.9143,-118.3493,93193,34.676521,-119.119997,0
6,64.44,36.1486,-105.6648,247,36.153272,-105.0489,0
6,82.0,33.7163,-116.3381,4677,33.448773,-116.880843,0
6,113.63,35.9866,-106.0654,18408,35.196564,-106.972333,0
7,203.27,43.6498,-116.4306,84106,43.955704,-116.649342,0
7,143.71,43.7857,-124.1437,260,43.253105,-123.238427,0
7,103.06,36.7651,-94.0492,760,37.084956,-95.045723,0
7,57.91,48.34,-122.3456,85,48.886944,-122.693198,0
7,73.57,35.9866,-106.0654,18408,35.854771,-106.81123,0
7,12.2,34.0287,-118.4924,92043,33.338827,-119.035571,0
7,14.87,44.6255,-116.4493,129,44.372134,-116.122133,0
7,2.71,41.4193,-99.3844,73,41.378942,-100.069689,0
8,127.6,41.4193,-99.3844,73,41.671226,-99.513517,0
8,74.79,41.0552,-110.1603,49,40.53474,-111.081117,0
8,175.3,37.6787,-122.478,107941,37.199128,-121.872714,0
8,212.37,46.1966,-118.9017,3684,45.951766,-119.427375,0
8,57.15,35.7206,-108.0271,5662,35.707192,-108.718953,0
8,98.77,41.5403,-122.9366,308,42.059519,-123.480215,0
8,60.61,40.201,-98.0684,732,41.058698,-98.005209,0
8,31.78,43.7857,-124.1437,260,44.241008,-124.369625,0
9,45.47,38.7897,-93.8702,2368,39.676001,-93.932823,0
9,70.36,38.5677,-109.5271,9772,39.552087,-110.329545,0
9,77.67,39.4336,-91.0664,4593,39.017886,-90.775538,0
9,1.16,45.4093,-122.6847,42817,44.550237,-123.073496,0
9,60.2,35.9866,-106.0654,18408,35.961243,-105.074187,0
9,9.41,39.3199,-106.6596,61,39.234361,-105.821303,0
9,99.67,43.7857,-124.1437,260,43.799688,-123.83318,0
9,113.47,40.2967,-98.737,493,39.77423,-99.593081,0
9,8.39,38.9999,-109.615,46,38.862511,-109.022535,0
9,83.67,38.6171,-90.4504,927396,39.503558,-90.400664,0
10,93.97,38.2911,-92.7059,1847,39.114222,-93.575048,0
10,110.12,41.606,-109.23,27971,41.33683,-110.107243,0
10,93.01,46.7531,-121.9898,759,47.543686,-121.75136,0
10,1.68,41.5403,-122.9366,308,40.56825,-123.13789,0
10,228.48,33.2887,-111.0985,2872,34.140777,-111.076027,0
10,114.81,40.3406,-120.2824,104,40.488391,-120.184101,0
11,40.81,36.1486,-105.6648,247,35.431432,-105.674671,0
11,26.92,37.7773,-119.0825,633,37.326791,-120.008798,0
11,112.59,20.0827,-155.488,4878,20.546477,-155.498953,0
12,14.76,48.4786,-122.3345,14871,47.977549,-122.404841,0
12,110.17,33.9056,-118.0818,105549,34.410501,-117.514771,0
12,43.64,41.0539,-106.0763,100,40.189875,-105.120651,0
12,47.17,40.4542,-98.6538,331,39.576906,-98.122252,0
12,13.78,37.3272,-91.0243,241,36.916473,-91.6387,0
12,2.93,40.507,-123.9743,1139,40.428489,-124.749785,0
12,3.02,38.9999,-109.615,46,39.85294,-110.053782,0
12,14.58,33.9056,-118.0818,105549,33.553751,-118.891364,0
12,33.06,48.4786,-122.3345,14871,47.784546,-122.625853,0
12,61.05,35.9866,-106.0654,18408,35.286133,-106.567606,0
13,73.03,34.1556,-118.2322,172817,33.630353,-118.095852,0
13,94.0,36.7651,-94.0492,760,37.517757,-94.873926,0
13,30.25,40.029,-93.1607,602,40.838796,-94.020826,0
13,5.69,48.34,-122.3456,85,47.453278,-121.44884,0
13,10.09,33.9056,-118.0818,105549,34.067079,-118.226043,0
13,5.42,38.2911,-92.7059,1847,39.268664,-91.994726,0
13,115.86,33.9143,-118.3493,93193,33.080753,-117.625275,0
13,1.17,48.34,-122.3456,85,48.057243,-123.087617,0
13,64.71,45.5197,-123.8761,1530,44.930032,-123.318153,0
13,1.36,38.577,-90.5255,92608,38.197028,-90.70911,0
13,44.78,45.671,-121.8686,1288,44.730311,-122.064423,0
13,13.66,35.9866,-106.0654,18408,36.199677,-106.78779,0
13,5.88,33.3305,-105.6933,8874,34.314516,-106.032337,0
13,53.11,38.5319,-93.9221,467,37.566138,-93.744861,0
13,117.11,43.0048,-108.8964,1645,43.332599,-108.318444,0
14,51.21,48.8878,-118.2105,149,49.568006,-117.707565,0
14,2.77,35.0203,-106.5503,310,34.111887,-105.794916,0
14,43.31,34.0287,-118.4924,92043,34.243894,-118.499917,0
14,43.64,37.7175,-112.4777,258,38.703031,-112.790666,0
14,187.47,38.577,-90.5255,92608,38.191041,-90.579463,0
14,2.58,34.1092,-117.7183,35705,34.310173,-117.995683,0
14,14.01,40.8731,-96.1528,1517,41.328107,-95.382571,0
14,76.7,34.0287,-118.4924,92043,33.231752,-118.376154,0
14,7.12,38.9999,-109.615,46,38.137421,-110.081134,0
14,56.34,39.6662,-104.835,389246,39.583131,-104.769807,0
15,2.69,37.3272,-91.0243,241,37.380309,-90.625818,0
15,64.82,41.6125,-122.5258,589,40.76347,-122.541671,0
15,14.31,47.4974,-122.0107,50489,48.363006,-122.871238,0
15,29.32,44.9897,-122.6187,1252,45.899586,-122.694835,0
15,9.03,39.047,-122.9328,11256,38.108471,-122.386039,0
15,5.01,35.9866,-106.0654,18408,36.019163,-106.072795,0
15,125.64,43.921,-122.7806,1420,43.911697,-122.997669,0
15,70.36,38.5234,-120.6763,832,38.224537,-120.641298,0
15,9.0,45.0838,-120.6649,60,45.886009,-119.824687,0
15,34.06,39.5994,-105.0044,320420,39.09891,-104.92592,0
15,36.36,42.825,-124.4409,217,42.884533,-124.050522,0
15,2.11,37.7878,-122.1884,381459,37.253245,-121.380198,0
15,25.49,45.671,-121.8686,1288,46.537095,-121.878528,0
15,94.03,38.5677,-109.5271,9772,39.165024,-110.052468,0
15,9.05,35.0203,-106.5503,310,34.801342,-105.727551,0
15,57.62,47.4974,-122.0107,50489,48.081151,-122.427199,0
15,10.1,41.4193,-99.3844,73,41.177042,-98.909558,0
15,138.28,40.3928,-111.7941,42384,40.856947,-111.685475,0
15,87.29,40.4591,-98.5551,463,41.012213,-99.281249,0
16,50.94,40.8731,-96.1528,1517,40.117774,-96.639451,0
16,3.64,36.7651,-94.0492,760,37.397446,-94.971054,0
16,34.38,37.3304,-121.7913,973849,38.150906,-121.878503,0
16,74.72,38.5234,-120.6763,832,38.282037,-121.463357,0
16,41.57,35.0561,-106.5506,641349,35.777608,-107.434029,0
16,73.02,33.9056,-118.0818,105549,34.406378,-118.414331,0
16,63.66,34.3795,-118.523,34882,34.116464,-118.235066,0
16,58.28,43.0048,-108.8964,1645,43.305673,-108.300676,0
16,1.68,44.453,-123.1065,917,44.042212,-122.436837,0
16,11.11,40.3406,-120.2824,104,40.729361,-120.891232,0
16,5.81,35.7206,-108.0271,5662,35.831255,-108.82041,0
16,101.89,33.5494,-111.9565,17047,34.324848,-111.999257,0
16,49.22,38.4305,-90.387,35439,37.882137,-90.025619,0
16,3.11,42.73,-104.7024,241,43.001415,-104.64828,0
16,70.8,33.2887,-111.0985,2872,33.508757,-110.157573,0
16,75.58,43.0048,-108.8964,1645,42.424651,-109.464018,0
17,2.74,40.3207,-110.436,302,40.469118,-111.367562,0
17,54.59,38.9621,-94.5959,545147,39.447937,-95.500048,0
17,50.35,38.2911,-92.7059,1847,37.958362,-93.24242,0
17,46.06,41.1558,-101.136,1789,41.411727,-101.313796,0
17,8.0,36.7154,-89.6287,1019,36.98024,-89.069913,0
17,58.41,37.3272,-91.0243,241,37.201183,-91.379688,0
17,31.71,34.5189,-112.2523,1179,34.051772,-112.111664,0
17,10.16,42.1808,-112.262,4154,41.932075,-111.459315,0
17,28.05,39.2048,-94.0259,464,39.057709,-93.226474,0
17,103.77,48.4786,-122.3345,14871,47.783091,-121.793583,0
17,823.39,38.9999,-109.615,46,39.831076,-108.681553,0
17,19.98,38.577,-90.5255,92608,37.620313,-90.707304,0
17,3.43,42.73,-104.7024,241,42.247842,-105.435286,0
17,69.55,38.5677,-109.5271,9772,39.224508,-110.131517,0
18,6.04,33.3305,-105.6933,8874,33.190083,-105.092139,0
18,5.37,33.7467,-117.1721,54287,34.233526,-117.864486,0
18,12.79,41.1558,-101.136,1789,40.907799,-101.445631,0
18,42.12,43.6498,-116.4306,84106,44.050287,-117.272141,0
18,118.01,40.4542,-98.6538,331,39.696326,-98.411292,0
18,36.04,34.9889,-106.0609,7268,34.697954,-106.717925,0
18,160.28,33.7467,-117.1721,54287,34.580904,-117.17497,0
18,56.61,37.7773,-119.0825,633,38.554735,-118.389631,0
18,185.91,40.4542,-98.6538,331,41.38326,-98.309119,0
18,22.01,40.3207,-110.436,302,40.121256,-110.764428,0
18,49.74,35.2563,-111.95,759,34.434389,-112.822496,0
18,10.64,38.3511,-91.4867,6703,37.466529,-91.930501,0
18,196.0,38.9621,-94.5959,545147,39.337226,-94.92101,0
19,374.42,41.4247,-105.4781,35371,40.59941,-105.390799,0
19,107.02,33.9056,-118.0818,105549,33.149609,-118.763554,0
19,105.64,48.4786,-122.3345,14871,47.910297,-122.51806,0
19,5.76,45.3099,-122.9685,28278,44.648809,-122.498577,0
19,46.64,45.8289,-118.4971,1302,45.629538,-118.712898,0
19,2.37,37.3272,-91.0243,241,38.196095,-91.438926,0
19,67.67,33.6773,-118.0051,190249,34.126355,-118.607936,0
19,4.62,39.5994,-105.0044,320420,39.440745,-104.88044,0
19,127.12,39.7532,-105.6356,565,40.71191,-105.60663,0
19,132.62,35.0561,-106.5506,641349,35.137178,-107.289698,0
19,2.28,33.615,-117.7114,45303,33.868964,-117.398804,0
19,3.84,35.9866,-106.0654,18408,35.243657,-105.556113,0
19,40.75,35.7206,-108.0271,5662,36.147485,-107.310974,0
19,7.7,34.3795,-118.523,34882,33.382175,-117.875074,0
19,29.66,41.606,-109.23,27971,40.721514,-110.048806,0
19,78.55,43.0048,-108.8964,1645,42.028666,-108.043555,0
20,160.64,36.0434,-90.2907,1120,35.637219,-89.48172,0
20,2.45,42.73,-104.7024,241,43.189008,-103.817516,0
20,93.21,38.577,-90.5255,92608,37.582973,-91.142185,0
20,65.06,41.9404,-124.1587,1930,42.779353,-123.655909,0
20,15.3,46.1966,-118.9017,3684,46.561352,-119.752076,0
20,6.74,38.2911,-92.7059,1847,37.684026,-93.099472,0
20,44.46,36.7154,-89.6287,1019,37.101146,-89.015733,0
20,28.87,40.4815,-92.9951,3805,39.71404,-93.975043,0
20,4.32,36.6659,-105.4694,606,36.225254,-104.904342,0
20,83.23,33.0067,-117.069,1241364,32.216446,-116.703726,0
20,3.95,38.5319,-93.9221,467,39.265036,-94.730032,0
20,5.71,37.3272,-91.0243,241,37.265532,-91.111257,0
21,93.89,38.4549,-122.2564,94014,38.781012,-121.895802,0
21,3.11,37.7773,-119.0825,633,38.41156,-118.269987,0
21,26.74,43.0048,-108.8964,1645,43.598123,-108.977767,0
21,48.75,40.4542,-98.6538,331,40.353942,-99.309109,0
21,85.4,39.7532,-105.6356,565,40.300169,-105.746434,0
21,56.96,43.921,-122.7806,1420,43.82337,-122.430097,0
21,39.0,34.3795,-118.523,34882,33.523544,-119.27055,0
21,144.94,38.4305,-90.387,35439,39.04423,-89.498053,0
21,86.09,33.5623,-112.0559,1312922,33.954712,-111.883967,0
21,187.37,47.2271,-117.0819,895,47.324704,-117.5106,0
21,77.6,38.2911,-92.7059,1847,37.673936,-92.438673,0
21,27.04,36.6659,-105.4694,606,37.481903,-105.621449,0
21,6.12,45.3099,-122.9685,28278,46.248458,-122.690474,0
21,112.55,45.4093,-122.6847,42817,45.115532,-123.137364,0
22,9.79,34.9889,-106.0609,7268,35.420413,-105.719273,0
22,17.39,34.5189,-112.2523,1179,35.038499,-111.291312,0
22,30.75,33.9056,-118.0818,105549,32.918251,-118.187245,0
22,19.69,38.577,-90.5255,92608,38.09598,-90.098192,0
22,19.03,37.7773,-119.0825,633,38.39875,-118.660037,0
22,512.29,40.3928,-111.7941,42384,40.453564,-111.665277,0
22,45.98,37.6787,-122.478,107941,37.507889,-123.325095,0
22,57.62,43.0048,-108.8964,1645,43.259457,-109.896251,0
22,151.5,43.6498,-116.4306,84106,43.451701,-116.680404,0
22,12.06,38.9621,-94.5959,545147,38.081427,-94.748753,0
22,3.1,39.1412,-94.3515,123373,39.488613,-94.936008,0
23,9.86,38.7897,-93.8702,2368,38.879818,-92.991455,0
23,1.52,44.6255,-116.4493,129,43.790854,-116.570514,0
23,100.33,40.507,-123.9743,1139,39.578954,-124.964071,0
23,153.69,35.7206,-108.0271,5662,36.059099,-108.191705,0
23,6.93,38.9999,-109.615,46,39.816318,-108.90975,0
23,100.24,37.7175,-112.4777,258,37.178363,-112.077684,0
23,1.11,37.6787,-122.478,107941,38.643905,-121.892516,0
23,3.15,48.8878,-118.2105,149,48.078338,-119.143344,0
23,106.55,38.9621,-94.5959,545147,39.367249,-95.55134,0
23,2.24,38.9999,-109.615,46,39.197854,-108.646062,0
23,16.14,33.5623,-112.0559,1312922,33.351328,-112.406605,0
0,77.49,48.34,-122.3456,85,48.646398,-121.617024,0
0,153.59,39.7532,-105.6356,565,40.240834,-105.896159,0
0,30.76,40.7268,-124.2174,276,41.410551,-123.920402,0
0,83.83,37.7878,-122.1884,381459,36.898347,-122.060933,0
0,20.02,40.4815,-92.9951,3805,40.761089,-92.040368,0
0,6.89,37.7175,-112.4777,258,37.427522,-111.738575,0
0,86.26,42.277,-97.1926,566,42.299142,-96.42205,0
0,105.2,43.0048,-108.8964,1645,42.314401,-108.55452,0
0,84.22,33.5494,-111.9565,17047,34.372719,-111.106025,0
0,48.97,48.8878,-118.2105,149,49.440285,-118.473406,0
0,58.56,36.6659,-105.4694,606,36.262052,-105.189371,0
0,7.06,33.7467,-117.1721,54287,34.613674,-117.69905,0
1,35.8,39.7417,-93.6289,271,38.836352,-92.724976,0
1,78.98,41.1558,-101.136,1789,41.079094,-100.31824,0
1,49.45,33.9056,-118.0818,105549,33.131848,-117.466428,0
1,92.93,20.0271,-155.3697,1490,19.906151,-156.240764,0
1,63.68,33.6401,-116.5567,1661,32.762112,-116.865307,0
1,183.28,34.3795,-118.523,34882,35.09606,-118.844818,0
1,3.7,39.3199,-106.6596,61,39.043377,-107.033106,0
1,243.09,33.7467,-117.1721,54287,34.520822,-117.624286,0
1,84.16,38.9999,-109.615,46,38.571171,-108.899249,0
1,100.0,34.0287,-118.4924,92043,34.533162,-117.835876,0
2,55.65,39.2048,-94.0259,464,38.250102,-93.642515,0
2,61.19,41.4972,-98.7858,509,42.162679,-98.936089,0
2,144.79,45.8289,-118.4971,1302,45.704767,-118.734838,0
2,67.17,48.34,-122.3456,85,48.865398,-122.750248,0
2,81.82,41.0539,-106.0763,100,41.771897,-106.388392,0
2,96.67,44.0385,-123.0614,191096,43.400398,-123.211399,0
2,9.5,40.4931,-91.8912,519,41.148625,-91.368943,0
2,3.14,39.4336,-91.0664,4593,40.421402,-91.836459,0
2,130.1,41.0233,-98.9041,2202,40.501922,-99.574016,0
2,44.6,37.3272,-91.0243,241,37.957775,-90.955066,0
3,70.22,33.5623,-112.0559,1312922,33.269391,-111.182477,0
3,1.05,34.0287,-118.4924,92043,34.480851,-118.036689,0
3,97.89,45.8289,-118.4971,1302,45.184811,-118.753388,0
3,81.85,42.1808,-112.262,4154,43.129486,-112.325972,0
3,65.39,34.3795,-118.523,34882,34.876699,-119.019083,0
3,93.33,38.8874,-91.7689,710,39.078215,-91.32029,0
3,73.8,38.9621,-94.5959,545147,39.195532,-93.851466,0
3,46.74,32.274,-104.0914,1925,31.902277,-104.263139,0
3,128.52,39.8127,-120.6405,1725,38.817538,-119.767559,0
3,1.89,40.507,-123.9743,1139,40.670793,-123.185688,0
3,244.3,47.4852,-120.4158,584,48.255312,-120.599255,0
3,201.32,33.5623,-112.0559,1312922,33.16515,-113.010805,0
3,50.43,41.4193,-99.3844,73,41.8092,-100.290708,0
4,1.81,37.7773,-119.0825,633,37.562259,-119.582691,0
4,186.68,38.9621,-94.5959,545147,38.607559,-95.423838,0
4,171.56,43.6498,-116.4306,84106,42.720626,-116.523793,0
4,56.39,38.5319,-93.9221,467,37.836436,-93.233901,0
4,59.7,33.6773,-118.0051,190249,33.552707,-117.045523,0
4,7.55,34.1092,-117.7183,35705,34.08948,-118.554041,0
4,129.63,41.6423,-104.1974,635,42.269872,-104.616343,0
4,155.23,65.6899,-156.292,277,64.934388,-157.214487,0
4,54.92,37.3272,-91.0243,241,36.537797,-90.846525,0
4,46.83,39.7532,-105.6356,565,40.476704,-106.182774,0
4,46.83,33.2887,-111.0985,2872,33.167709,-110.572709,0
4,270.4,33.5494,-111.9565,17047,32.927012,-112.625284,0
5,188.25,42.1808,-112.262,4154,41.592779,-112.253563,0
5,54.97,36.1486,-105.6648,247,36.144994,-105.909559,0
5,69.21,45.8289,-118.4971,1302,45.24676,-118.806819,0
5,111.24,38.5234,-120.6763,832,38.239106,-120.456469,0
5,97.47,34.5189,-112.2523,1179,33.968163,-112.891033,0
5,94.29,39.7532,-105.6356,565,39.155452,-104.729257,0
5,87.08,38.4305,-90.387,35439,38.299983,-89.828742,0
5,32.8,36.4992,-120.0936,123,36.4709,-119.369531,0
5,52.46,41.4972,-98.7858,509,42.41485,-98.553726,0
5,122.1,41.0552,-110.1603,49,41.182795,-110.091209,0
5,41.93,38.5662,-121.3286,757530,39.218186,-121.527818,0
5,103.11,38.2427,-122.9145,337,38.90195,-123.772579,0
5,32.76,39.2048,-94.0259,464,39.362798,-93.138077,0
5,93.48,33.7163,-116.3381,4677,33.142058,-117.068501,0
5,1.84,39.3465,-90.9362,1146,39.823753,-90.748905,0
5,2.37,41.4193,-99.3844,73,40.839873,-99.896352,0
5,49.56,43.7575,-122.481,597,43.699061,-122.491828,0
6,84.15,45.3099,-122.9685,28278,45.476926,-123.547779,0
6,3.36,47.4852,-120.4158,584,47.495,-120.832324,0
6,342.29,32.9396,-105.8189,899,32.381543,-106.181848,0
6,90.43,38.6865,-121.3494,757530,38.460177,-120.535579,0
6,53.5,37.3272,-91.0243,241,36.589766,-90.190574,0
6,55.26,38.2911,-92.7059,1847,37.626033,-92.096431,0
6,99.59,39.8854,-105.1139,92337,39.714352,-105.5413,0
6,4.63,33.5623,-112.0559,1312922,33.124422,-112.109817,0
6,9.49,45.671,-121.8686,1288,45.33744,-121.966647,0
7,5.22,32.9396,-105.8189,899,32.790615,-106.673319,0
7,124.54,33.7163,-116.3381,4677,33.206132,-116.187998,0
7,12.09,38.9829,-93.9757,9512,39.833481,-93.757743,0
7,6.14,33.9056,-118.0818,105549,34.319589,-118.049975,0
7,62.02,46.5901,-117.1692,761,46.541112,-117.504653,0
7,4.52,33.7467,-117.1721,54287,33.798255,-117.749634,0
8,174.82,40.507,-123.9743,1139,40.254633,-124.501575,0
8,115.97,43.7575,-122.481,597,44.519129,-122.520042,0
8,8.42,46.7531,-121.9898,759,47.053614,-122.353447,0
8,96.15,45.8289,-118.4971,1302,46.024588,-117.686247,0
8,46.47,37.6787,-122.478,107941,37.484558,-122.124541,0
8,76.68,40.7692,-103.0968,648,41.308944,-102.167765,0
8,66.75,37.7175,-112.4777,258,37.925467,-111.602416,0
8,64.67,48.8878,-118.2105,149,48.302293,-117.662127,0
9,113.83,39.3199,-106.6596,61,38.393991,-107.30437,0
9,8.73,41.6964,-96.9858,1063,41.930333,-97.573855,0
9,45.71,38.9999,-109.615,46,38.577075,-110.538886,0
9,30.33,36.6704,-93.0377,1201,35.983557,-93.92736,0
10,9.27,41.606,-109.23,27971,40.962339,-109.804767,0
10,62.8,33.615,-117.7114,45303,32.889722,-118.68183,0
10,39.23,44.6255,-116.4493,129,44.142589,-117.212663,0
10,64.05,48.8878,-118.2105,149,47.963255,-117.593938,0
10,50.38,39.7795,-93.3014,964,39.035472,-94.241671,0
10,82.99,40.4931,-91.8912,519,39.825706,-92.359671,0
10,89.02,40.507,-123.9743,1139,41.246801,-124.493498,0
10,57.22,41.4247,-105.4781,35371,41.182473,-106.455503,0
10,73.74,38.6171,-90.4504,927396,38.824216,-90.040425,0
10,181.69,44.9897,-122.6187,1252,45.078664,-123.093607,0
10,192.23,33.7467,-117.1721,54287,33.606287,-117.772419,0
11,81.77,40.4542,-98.6538,331,39.687584,-97.839398,0
11,4.45,40.7692,-103.0968,648,39.972771,-103.47253,0
11,131.95,40.9207,-96.168,206,40.691306,-96.144149,0
11,87.77,39.6662,-104.835,389246,39.443375,-104.085388,0
11,77.98,37.6787,-122.478,107941,36.735816,-122.349094,0
11,9.52,46.5901,-117.1692,761,46.78751,-116.282515,0
11,6.36,40.2967,-98.737,493,39.910384,-99.66143,0
12,7.67,33.2887,-111.0985,2872,33.583482,-110.197179,0
12,33.78,39.6171,-102.4776,207,39.650991,-103.258371,0
12,59.59,43.7857,-124.1437,260,44.614496,-123.170681,0
12,61.04,38.9621,-94.5959,545147,38.897399,-93.840574,0
12,1.54,37.3272,-91.0243,241,37.255681,-90.732749,0
12,10.59,39.5994,-105.0044,320420,40.032561,-105.728628,0
12,31.27,35.9866,-106.0654,18408,35.178173,-106.125677,0
13,70.0,39.047,-122.9328,11256,38.309802,-123.617622,0
13,1.05,41.6414,-96.5232,1745,41.229326,-96.112563,0
13,8.7,41.1558,-101.136,1789,40.488948,-101.203316,0
13,54.4,35.2563,-111.95,759,34.31658,-112.21526,0
13,8.71,37.3272,-91.0243,241,38.176307,-90.444765,0
13,36.1,40.7268,-124.2174,276,41.271757,-124.803665,0
13,2.12,43.6498,-116.4306,84106,42.680667,-116.563925,0
14,23.3,43.7857,-124.1437,260,44.572181,-123.525989,0
14,6.85,42.73,-104.7024,241,42.76919,-105.016395,0
14,165.76,33.2887,-111.0985,2872,32.77919,-111.559307,0
14,5.69,41.6423,-104.1974,635,42.237464,-104.454369,0
14,59.95,39.2048,-94.0259,464,40.128123,-94.120041,0
14,98.82,38.7897,-93.8702,2368,39.744249,-94.263174,0
14,163.69,43.6498,-116.4306,84106,43.792165,-117.060102,0
14,47.05,39.7795,-93.3014,964,40.248695,-92.796378,0
14,3.79,38.3511,-91.4867,6703,39.117799,-91.605358,0
14,2.54,43.0351,-108.2024,19408,42.391048,-108.68573,0
14,83.14,65.6899,-156.292,277,64.919966,-156.973707,0
14,6.18,41.2064,-95.9953,518429,40.47539,-95.65078,0
15,64.03,39.7532,-105.6356,565,39.741791,-105.823917,0
15,277.02,45.671,-121.8686,1288,44.800987,-122.641391,0
15,12.52,38.3511,-91.4867,6703,38.53569,-92.208903,0
15,32.11,39.7417,-93.6289,271,39.688855,-93.132194,0
15,149.77,41.1558,-101.136,1789,41.595253,-100.648218,0
15,68.55,39.4584,-106.3851,277,40.264311,-107.377639,0
15,13.17,41.6414,-96.5232,1745,41.076283,-96.84855,0
15,9.49,42.8062,-100.6215,4005,42.034415,-100.555041,0
15,12.08,44.6255,-116.4493,129,44.750476,-117.20115,0
15,92.53,43.0048,-108.8964,1645,43.928005,-108.465537,0
15,279.98,48.8878,-118.2105,149,49.583769,-117.628561,0
15,5.93,20.0271,-155.3697,1490,21.025396,-154.865903,0
15,1.27,41.1558,-101.136,1789,42.05614,-100.927164,0
15,25.1,39.8127,-120.6405,1725,39.961723,-120.924126,0
15,63.28,38.7897,-93.8702,2368,39.288453,-94.307133,0
16,11.38,48.8878,-118.2105,149,47.943992,-117.784059,0
16,130.74,39.5994,-105.0044,320420,38.800932,-105.036334,0
16,1.35,48.8878,-118.2105,149,49.600382,-117.864718,0
16,1.96,38.2352,-104.66,151815,38.694546,-105.35133,0
16,65.44,36.4992,-120.0936,123,35.596557,-120.709733,0
16,39.05,43.921,-122.7806,1420,43.637546,-122.285804,0
16,94.91,33.5623,-112.0559,1312922,33.470145,-111.984873,0
16,132.31,38.4305,-90.387,35439,38.795383,-89.871448,0
16,41.33,41.5403,-122.9366,308,41.667472,-122.771923,0
16,8.69,38.3511,-91.4867,6703,38.330514,-91.266786,0
16,79.72,39.7795,-93.3014,964,39.035852,-93.730058,0
16,73.31,41.4972,-98.7858,509,41.774415,-98.022688,0
16,3.35,44.8021,-122.7624,9587,45.020872,-123.32175,0
16,12.34,41.606,-109.23,27971,42.544108,-109.524629,0
16,5.62,40.507,-123.9743,1139,39.571642,-123.901016,0
16,24.9,38.6171,-90.4504,927396,38.035637,-90.355249,0
16,104.47,37.3304,-121.7913,973849,37.657967,-121.208162,0
16,94.27,45.4093,-122.6847,42817,45.561869,-123.56668,0
16,13.63,41.4247,-105.4781,35371,41.550205,-104.927456,0
16,16.79,37.7773,-119.0825,633,37.273314,-118.714583,0
17,5.76,40.1362,-95.2138,1631,39.908021,-95.972854,0
17,2.1,43.0172,-111.0292,471,43.620493,-111.226162,0
17,6.18,43.0172,-111.0292,471,43.694316,-111.453956,0
17,50.33,37.3272,-91.0243,241,38.278151,-90.936671,0
17,28.36,45.3099,-122.9685,28278,46.166309,-122.21999,0
17,15.43,40.3207,-110.436,302,41.203609,-110.32122,0
17,26.26,38.9829,-93.9757,9512,39.72233,-94.575654,0
17,149.04,45.671,-121.8686,1288,46.311016,-122.548694,0
17,43.11,38.2911,-92.7059,1847,38.710958,-93.642323,0
17,1.33,41.0539,-106.0763,100,41.247863,-106.875958,0
17,53.82,38.4549,-122.2564,94014,38.509496,-123.124026,0
17,11.48,33.8155,-112.1202,1312922,34.803491,-113.047846,0
17,85.44,41.9404,-124.1587,1930,41.086086,-123.461579,0
17,14.53,44.6255,-116.4493,129,45.075967,-115.898493,0
17,143.5,45.0838,-120.6649,60,45.446517,-120.101289,0
17,15.97,38.7897,-93.8702,2368,37.83194,-94.685917,0
18,159.65,45.5303,-122.7033,841711,46.51984,-123.325163,0
18,43.4,41.6964,-96.9858,1063,42.622206,-96.352611,0
18,2.17,20.0271,-155.3697,1490,20.640703,-154.713839,0
18,5.96,41.0539,-106.0763,100,40.5135,-105.748391,0
18,4.25,41.1558,-101.136,1789,40.845567,-101.930524,0
